locus_tag	ftype	length_bp	gene	EC_number	COG	product
LEMGDAED_02663	CDS	570				hypothetical protein
LEMGDAED_02664	CDS	756				hypothetical protein
LEMGDAED_02665	CDS	120				hypothetical protein
LEMGDAED_02666	CDS	222				hypothetical protein
LEMGDAED_02667	CDS	609				hypothetical protein
LEMGDAED_02668	CDS	582				hypothetical protein
LEMGDAED_02669	CDS	1254		3.6.3.-	COG1132	Putative multidrug export ATP-binding/permease protein
LEMGDAED_02670	CDS	762				hypothetical protein
LEMGDAED_02671	CDS	2121	uvrD_1	3.6.4.12	COG0210	DNA helicase II
LEMGDAED_02672	CDS	624	metXA_2		COG0500	Bifunctional methionine biosynthesis protein MetXA/MetW
LEMGDAED_02673	CDS	681	metXA_3	2.3.1.31	COG2021	Homoserine O-acetyltransferase
LEMGDAED_02674	CDS	1182	asD	2.6.1.1		Bifunctional aspartate aminotransferase and L-aspartate beta-decarboxylase
LEMGDAED_02675	CDS	1383	atzA_1	3.8.1.8		Atrazine chlorohydrolase
LEMGDAED_02676	CDS	801				hypothetical protein
LEMGDAED_02677	CDS	1002				hypothetical protein
LEMGDAED_02678	CDS	993	mexB		COG0841	Multidrug resistance protein MexB
LEMGDAED_02679	CDS	1497	bauC	1.2.1.-	COG1012	Putative 3-oxopropanoate dehydrogenase
LEMGDAED_02680	CDS	210				hypothetical protein
LEMGDAED_02681	CDS	468				hypothetical protein
LEMGDAED_02682	CDS	489	lspA_2	3.4.23.36	COG0597	Lipoprotein signal peptidase
LEMGDAED_02683	CDS	780	frc_2	2.8.3.16		Formyl-CoA:oxalate CoA-transferase
LEMGDAED_02684	CDS	444				hypothetical protein
LEMGDAED_02685	CDS	1017	oppD_1		COG0444	Oligopeptide transport ATP-binding protein OppD
LEMGDAED_02686	CDS	1005	btuD_4	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
LEMGDAED_02687	CDS	600				hypothetical protein
LEMGDAED_02688	CDS	828			COG0683	Leu/Ile/Val-binding protein 
LEMGDAED_02689	CDS	918	livH_7		COG0559	High-affinity branched-chain amino acid transport system permease protein LivH
LEMGDAED_02690	CDS	1779	btuD_5	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
LEMGDAED_02691	CDS	711	livF_7		COG0410	High-affinity branched-chain amino acid transport ATP-binding protein LivF
LEMGDAED_02692	CDS	606				hypothetical protein
LEMGDAED_02693	CDS	354	exbD_1		COG0848	Biopolymer transport protein ExbD
LEMGDAED_02694	CDS	729				hypothetical protein
LEMGDAED_02695	CDS	264				hypothetical protein
LEMGDAED_02696	CDS	642	folE_1	3.5.4.16	COG0302	GTP cyclohydrolase 1
LEMGDAED_02697	CDS	405	hisI_1	3.5.4.19		Phosphoribosyl-AMP cyclohydrolase
LEMGDAED_02698	CDS	690	ltaE	4.1.2.48		Low specificity L-threonine aldolase
LEMGDAED_02699	CDS	1284				hypothetical protein
LEMGDAED_02700	CDS	489				hypothetical protein
LEMGDAED_02701	CDS	678				hypothetical protein
LEMGDAED_02702	CDS	477				hypothetical protein
LEMGDAED_02703	CDS	729	accC_1	6.3.4.14	COG0439	Biotin carboxylase
LEMGDAED_02704	CDS	1092				hypothetical protein
LEMGDAED_02705	CDS	1299		4.1.1.105	COG0076	Tryptophan decarboxylase
LEMGDAED_02706	CDS	210				hypothetical protein
LEMGDAED_02707	CDS	777	ssuB_3	3.6.3.-	COG1116	Aliphatic sulfonates import ATP-binding protein SsuB
LEMGDAED_02708	CDS	525				hypothetical protein
LEMGDAED_02709	CDS	354	hlyU_2		COG0640	Transcriptional activator HlyU
LEMGDAED_02710	CDS	699	aqpZ			Aquaporin Z
LEMGDAED_02711	CDS	420	arsC_6	1.20.4.1		Arsenate reductase
LEMGDAED_02712	CDS	1194	metZ_1	2.5.1.-	COG0626	O-succinylhomoserine sulfhydrylase
LEMGDAED_02713	CDS	366				hypothetical protein
LEMGDAED_02714	CDS	246				hypothetical protein
LEMGDAED_02715	CDS	720				hypothetical protein
LEMGDAED_02716	CDS	1713	lysS_1	6.1.1.6	COG1384	Lysine--tRNA ligase
LEMGDAED_02717	CDS	681	cnbA	1.7.1.16		Chloronitrobenzene nitroreductase
LEMGDAED_02718	CDS	522				hypothetical protein
LEMGDAED_02719	CDS	480	decR_2		COG1522	DNA-binding transcriptional activator DecR
LEMGDAED_02720	CDS	201				hypothetical protein
LEMGDAED_02721	CDS	894				hypothetical protein
LEMGDAED_02722	CDS	744	rcsC_3	2.7.13.3		Sensor histidine kinase RcsC
LEMGDAED_02723	CDS	957				hypothetical protein
LEMGDAED_02724	CDS	867	yeeZ		COG0451	Protein YeeZ
LEMGDAED_02725	CDS	1113	queG	1.17.99.6	COG1600	Epoxyqueuosine reductase
LEMGDAED_02726	CDS	336	fzlA_1			FtsZ-localized protein A
LEMGDAED_02727	CDS	375				hypothetical protein
LEMGDAED_02728	CDS	849				hypothetical protein
LEMGDAED_02729	CDS	1599				hypothetical protein
LEMGDAED_02730	CDS	567				hypothetical protein
LEMGDAED_02731	CDS	450				hypothetical protein
LEMGDAED_02732	CDS	624	tmoT			Response regulator protein TmoT
LEMGDAED_02733	CDS	660				hypothetical protein
LEMGDAED_02734	CDS	1764			COG0659	putative sulfate transporter
LEMGDAED_02735	CDS	933				hypothetical protein
LEMGDAED_02736	CDS	243				hypothetical protein
LEMGDAED_02737	CDS	861	ilvE_2	2.6.1.42	COG0115	Branched-chain-amino-acid aminotransferase
LEMGDAED_02738	CDS	318				hypothetical protein
LEMGDAED_02739	CDS	831				hypothetical protein
LEMGDAED_02740	CDS	939				hypothetical protein
LEMGDAED_02741	CDS	99				hypothetical protein
LEMGDAED_02742	CDS	327				hypothetical protein
LEMGDAED_02743	tRNA	77				tRNA-Arg(ccg)
LEMGDAED_02744	CDS	978	iorB	1.3.99.16		Isoquinoline 1-oxidoreductase subunit beta
LEMGDAED_02745	CDS	201				hypothetical protein
LEMGDAED_02746	CDS	972	miaA_1	2.5.1.75	COG0324	tRNA dimethylallyltransferase
LEMGDAED_02747	CDS	285				hypothetical protein
LEMGDAED_02748	CDS	243	denD_1	1.1.1.410	COG0451	D-erythronate dehydrogenase
LEMGDAED_02749	CDS	444	lolD_3	3.6.3.-	COG1136	Lipoprotein-releasing system ATP-binding protein LolD
LEMGDAED_02750	CDS	948				hypothetical protein
LEMGDAED_02751	CDS	576				hypothetical protein
LEMGDAED_02752	CDS	420				hypothetical protein
LEMGDAED_02753	CDS	249				hypothetical protein
LEMGDAED_02754	CDS	681	flgD_1		COG1843	Basal-body rod modification protein FlgD
LEMGDAED_02755	CDS	276				hypothetical protein
LEMGDAED_02756	CDS	540				hypothetical protein
LEMGDAED_02757	CDS	849	glnH_1		COG0834	Glutamine-binding periplasmic protein
LEMGDAED_02758	CDS	1134				hypothetical protein
LEMGDAED_02759	CDS	303	pdxK	2.7.1.35		Pyridoxine/pyridoxal/pyridoxamine kinase
LEMGDAED_02760	CDS	156				hypothetical protein
LEMGDAED_02761	CDS	288				hypothetical protein
LEMGDAED_02762	CDS	765				hypothetical protein
LEMGDAED_02763	CDS	1356				hypothetical protein
LEMGDAED_02764	CDS	1164				hypothetical protein
LEMGDAED_02765	CDS	306				hypothetical protein
LEMGDAED_02766	CDS	912				hypothetical protein
LEMGDAED_02767	CDS	705				hypothetical protein
LEMGDAED_02768	CDS	330			COG2963	Insertion element IS6110 uncharacterized 12.0 kDa protein
LEMGDAED_02769	CDS	906				IS3 family transposase ISRtr2
LEMGDAED_02770	CDS	222				IS110 family transposase ISCc4
LEMGDAED_02771	CDS	813				hypothetical protein
LEMGDAED_02772	CDS	195	recD2_3	3.6.4.12		ATP-dependent RecD-like DNA helicase
LEMGDAED_02773	CDS	150				hypothetical protein
LEMGDAED_02774	CDS	1902				hypothetical protein
LEMGDAED_02775	CDS	768				hypothetical protein
LEMGDAED_02776	CDS	198				hypothetical protein
LEMGDAED_02777	CDS	198				hypothetical protein
LEMGDAED_02778	CDS	573	yecS_5		COG0765	L-cystine transport system permease protein YecS
LEMGDAED_02779	CDS	297	blh	3.-.-.-	COG0491	Beta-lactamase hydrolase-like protein
LEMGDAED_02780	CDS	333	bigR_3		COG0640	Biofilm growth-associated repressor
LEMGDAED_02781	CDS	411				hypothetical protein
LEMGDAED_02782	CDS	432				hypothetical protein
LEMGDAED_02783	CDS	414				hypothetical protein
LEMGDAED_02784	CDS	711				hypothetical protein
LEMGDAED_02785	CDS	729	tam_2	2.1.1.144		Trans-aconitate 2-methyltransferase
LEMGDAED_02786	CDS	159				hypothetical protein
LEMGDAED_02787	CDS	390				hypothetical protein
LEMGDAED_02788	CDS	1278				hypothetical protein
LEMGDAED_02789	CDS	234	nuoF_1	7.1.1.-		NADH-quinone oxidoreductase subunit F
LEMGDAED_02790	CDS	453	bepF_1			Efflux pump periplasmic linker BepF
LEMGDAED_02791	CDS	198				hypothetical protein
LEMGDAED_02792	CDS	408				hypothetical protein
LEMGDAED_02793	CDS	234				hypothetical protein
LEMGDAED_02794	CDS	360				hypothetical protein
LEMGDAED_02795	CDS	186				hypothetical protein
LEMGDAED_02796	CDS	879				hypothetical protein
LEMGDAED_02797	CDS	162				hypothetical protein
LEMGDAED_02798	CDS	1296				hypothetical protein
LEMGDAED_02799	CDS	1065				hypothetical protein
LEMGDAED_02800	CDS	1335				hypothetical protein
LEMGDAED_02801	CDS	1572	mdoG_2		COG3131	Glucans biosynthesis protein G
LEMGDAED_02802	CDS	990				hypothetical protein
LEMGDAED_02803	CDS	1068				hypothetical protein
LEMGDAED_02804	CDS	480				hypothetical protein
LEMGDAED_02805	CDS	396				hypothetical protein
LEMGDAED_02806	CDS	672	mupP_1	3.1.3.105	COG0546	N-acetylmuramic acid 6-phosphate phosphatase
LEMGDAED_02807	CDS	432	ytrF		COG0577	ABC transporter permease YtrF
LEMGDAED_02808	CDS	213				hypothetical protein
LEMGDAED_02809	CDS	954	tilS_1	6.3.4.19		tRNA(Ile)-lysidine synthase
LEMGDAED_02810	CDS	702	vdcA	2.7.7.65		Diguanylate cyclase VdcA
LEMGDAED_02811	CDS	396	iscA_1		COG0316	Iron-binding protein IscA
LEMGDAED_02812	CDS	222				hypothetical protein
LEMGDAED_02813	CDS	609	garR_1	1.1.1.60		2-hydroxy-3-oxopropionate reductase
LEMGDAED_02814	CDS	582				hypothetical protein
LEMGDAED_02815	CDS	387	dmlR_2			HTH-type transcriptional regulator DmlR
LEMGDAED_02816	CDS	405	yhdW_7			Putative amino-acid ABC transporter-binding protein YhdW
LEMGDAED_02817	CDS	1029			COG1840	putative protein
LEMGDAED_02818	CDS	258				hypothetical protein
LEMGDAED_02819	CDS	1737	ureC1	3.5.1.5		Urease subunit alpha 1
LEMGDAED_02820	CDS	336				hypothetical protein
LEMGDAED_02821	CDS	1155				hypothetical protein
LEMGDAED_02822	CDS	1455				hypothetical protein
LEMGDAED_02823	CDS	735				hypothetical protein
LEMGDAED_02824	CDS	972				hypothetical protein
LEMGDAED_02825	CDS	1101				hypothetical protein
LEMGDAED_02826	CDS	1083				hypothetical protein
LEMGDAED_02827	CDS	840	ydcV_3			Inner membrane ABC transporter permease protein YdcV
LEMGDAED_02828	CDS	894	potB_2		COG1176	Spermidine/putrescine transport system permease protein PotB
LEMGDAED_02829	CDS	1095	potA_2	7.6.2.11	COG3842	Spermidine/putrescine import ATP-binding protein PotA
LEMGDAED_02830	CDS	2001				hypothetical protein
LEMGDAED_02831	CDS	321				hypothetical protein
LEMGDAED_02832	CDS	1011			COG1840	putative protein
LEMGDAED_02833	CDS	603				hypothetical protein
LEMGDAED_02834	CDS	207				hypothetical protein
LEMGDAED_02835	CDS	498				hypothetical protein
LEMGDAED_02836	CDS	600				hypothetical protein
LEMGDAED_02837	tRNA	90				tRNA-Ser(gga)
LEMGDAED_02838	CDS	396				hypothetical protein
LEMGDAED_02839	CDS	981				hypothetical protein
LEMGDAED_02840	CDS	465				hypothetical protein
LEMGDAED_02841	CDS	939				hypothetical protein
LEMGDAED_02842	CDS	369				hypothetical protein
LEMGDAED_02843	CDS	750				hypothetical protein
LEMGDAED_02844	CDS	474				hypothetical protein
LEMGDAED_02845	CDS	813	hcaB_3	1.3.1.87		3-phenylpropionate-dihydrodiol/cinnamic acid-dihydrodiol dehydrogenase
LEMGDAED_02846	CDS	582				hypothetical protein
LEMGDAED_02847	CDS	822				hypothetical protein
LEMGDAED_02848	CDS	789	flgG_1		COG4786	Flagellar basal-body rod protein FlgG
LEMGDAED_02849	CDS	114				hypothetical protein
LEMGDAED_02850	CDS	423				hypothetical protein
LEMGDAED_02851	CDS	342				hypothetical protein
LEMGDAED_02852	CDS	987	ogt_1	2.1.1.63		Methylated-DNA--protein-cysteine methyltransferase
LEMGDAED_02853	CDS	603	tam_3	2.1.1.144		Trans-aconitate 2-methyltransferase
LEMGDAED_02854	CDS	522				hypothetical protein
LEMGDAED_02855	CDS	540				hypothetical protein
LEMGDAED_02856	CDS	702	nth_1	4.2.99.18	COG0177	Endonuclease III
LEMGDAED_02857	CDS	798	uppP_1	3.6.1.27	COG1968	Undecaprenyl-diphosphatase
LEMGDAED_02858	CDS	996				hypothetical protein
LEMGDAED_02859	CDS	783	kipR_2		COG1414	HTH-type transcriptional regulator KipR
LEMGDAED_02860	CDS	783				hypothetical protein
LEMGDAED_02861	CDS	531	fecI_1		COG1595	putative RNA polymerase sigma factor FecI
LEMGDAED_02862	CDS	927				hypothetical protein
LEMGDAED_02863	CDS	156				hypothetical protein
LEMGDAED_02864	CDS	618	fhuC_2	7.2.2.16	COG1120	Iron(3+)-hydroxamate import ATP-binding protein FhuC
LEMGDAED_02865	CDS	1455				hypothetical protein
LEMGDAED_02866	CDS	747	sodA1	1.15.1.1		Superoxide dismutase [Mn] 1
LEMGDAED_02867	CDS	132				hypothetical protein
LEMGDAED_02868	CDS	819				hypothetical protein
LEMGDAED_02869	CDS	1392	ifcA	1.3.5.4	COG1053	Fumarate reductase flavoprotein subunit
LEMGDAED_02870	CDS	396				hypothetical protein
LEMGDAED_02871	CDS	480			COG1720	S-adenosyl-L-methionine-binding protein
LEMGDAED_02872	CDS	1032	rlmN_1	2.1.1.192	COG0820	Dual-specificity RNA methyltransferase RlmN
LEMGDAED_02873	CDS	411				hypothetical protein
LEMGDAED_02874	CDS	882	ugpA		COG1175	sn-glycerol-3-phosphate transport system permease protein UgpA
LEMGDAED_02875	CDS	1323	ugpB_1		COG1653	sn-glycerol-3-phosphate-binding periplasmic protein UgpB
LEMGDAED_02876	CDS	903				hypothetical protein
LEMGDAED_02877	CDS	114				hypothetical protein
LEMGDAED_02878	CDS	369	mdoD_1			Glucans biosynthesis protein D
LEMGDAED_02879	CDS	372				hypothetical protein
LEMGDAED_02880	CDS	963				hypothetical protein
LEMGDAED_02881	CDS	516	mug	3.2.2.28	COG3663	G/U mismatch-specific DNA glycosylase
LEMGDAED_02882	CDS	774	ssuC_5		COG0600	Putative aliphatic sulfonates transport permease protein SsuC
LEMGDAED_02883	CDS	786	ssuB_4	3.6.3.-	COG1116	Aliphatic sulfonates import ATP-binding protein SsuB
LEMGDAED_02884	CDS	1215	cfa_2	2.1.1.79	COG2230	Cyclopropane-fatty-acyl-phospholipid synthase
LEMGDAED_02885	CDS	261	glnQ_5			Glutamine transport ATP-binding protein GlnQ
LEMGDAED_02886	CDS	288				hypothetical protein
LEMGDAED_02887	CDS	315				hypothetical protein
LEMGDAED_02888	CDS	372				hypothetical protein
LEMGDAED_02889	CDS	558				hypothetical protein
LEMGDAED_02890	CDS	432				hypothetical protein
LEMGDAED_02891	CDS	417	rhtB_2		COG1280	Homoserine/homoserine lactone efflux protein
LEMGDAED_02892	CDS	525	rph_1	2.7.7.56	COG0689	Ribonuclease PH
LEMGDAED_02893	CDS	648		3.6.1.66	COG0127	dITP/XTP pyrophosphatase
LEMGDAED_02894	CDS	1203	hemW_1		COG0635	Heme chaperone HemW
LEMGDAED_02895	CDS	390				hypothetical protein
LEMGDAED_02896	CDS	252				hypothetical protein
LEMGDAED_02897	CDS	825	lafU		COG1360	Chemotaxis protein LafU
LEMGDAED_02898	CDS	771	pomA		COG1291	Chemotaxis protein PomA
LEMGDAED_02899	CDS	1809	ndvA	7.5.2.3		Beta-(1-->2)glucan export ATP-binding/permease protein NdvA
LEMGDAED_02900	CDS	378	adhD	1.1.1.1	COG1062	Putative alcohol dehydrogenase D
LEMGDAED_02901	CDS	1071	sotB_2			sugar efflux transporter
LEMGDAED_02902	CDS	516	rplJ		COG0244	50S ribosomal protein L10
LEMGDAED_02903	CDS	378	rplL_1		COG0222	50S ribosomal protein L7/L12
LEMGDAED_02904	CDS	753				hypothetical protein
LEMGDAED_02905	CDS	393	apaG_1		COG2967	Protein ApaG
LEMGDAED_02906	CDS	1155				hypothetical protein
LEMGDAED_02907	CDS	261				hypothetical protein
LEMGDAED_02908	CDS	603				hypothetical protein
LEMGDAED_02909	CDS	231				hypothetical protein
LEMGDAED_02910	CDS	1104				hypothetical protein
LEMGDAED_02911	CDS	354				hypothetical protein
LEMGDAED_02912	CDS	246				hypothetical protein
LEMGDAED_02913	CDS	621	apt_1	2.4.2.7	COG0503	Adenine phosphoribosyltransferase
LEMGDAED_02914	CDS	354				hypothetical protein
LEMGDAED_02915	CDS	849				hypothetical protein
LEMGDAED_02916	CDS	834	soxA_2	2.8.5.2		L-cysteine S-thiosulfotransferase subunit SoxA
LEMGDAED_02917	CDS	609				hypothetical protein
LEMGDAED_02918	CDS	573				hypothetical protein
LEMGDAED_02919	CDS	741	dsbD_2	1.8.1.8	COG4232	Thiol:disulfide interchange protein DsbD
LEMGDAED_02920	CDS	183				hypothetical protein
LEMGDAED_02921	CDS	1470	atzA_2	3.8.1.8		Atrazine chlorohydrolase
LEMGDAED_02922	CDS	837				hypothetical protein
LEMGDAED_02923	CDS	1266				hypothetical protein
LEMGDAED_02924	CDS	540	cobS	6.6.1.2		Aerobic cobaltochelatase subunit CobS
LEMGDAED_02925	CDS	351				hypothetical protein
LEMGDAED_02926	CDS	462				hypothetical protein
LEMGDAED_02927	CDS	699				hypothetical protein
LEMGDAED_02928	CDS	291				hypothetical protein
LEMGDAED_02929	CDS	1143				hypothetical protein
LEMGDAED_02930	CDS	453	yiaC	2.3.1.-	COG0454	Peptidyl-lysine N-acetyltransferase YiaC
LEMGDAED_02931	CDS	330	ompA_1		COG2885	Outer membrane protein A
LEMGDAED_02932	CDS	354				hypothetical protein
LEMGDAED_02933	CDS	420				hypothetical protein
LEMGDAED_02934	CDS	864				hypothetical protein
LEMGDAED_02935	CDS	1869				hypothetical protein
LEMGDAED_02936	CDS	552				hypothetical protein
LEMGDAED_02937	CDS	1080	takP_4		COG4663	Alpha-keto acid-binding periplasmic protein TakP
LEMGDAED_02938	CDS	1218	rtcB	6.5.1.-	COG1690	RNA-splicing ligase RtcB
LEMGDAED_02939	CDS	729	recO			DNA repair protein RecO
LEMGDAED_02940	CDS	798				hypothetical protein
LEMGDAED_02941	CDS	2373	ppdK	2.7.9.1	COG0574	Pyruvate, phosphate dikinase
LEMGDAED_02942	CDS	378				hypothetical protein
LEMGDAED_02943	CDS	762	tpiA_1	5.3.1.1	COG0149	Triosephosphate isomerase
LEMGDAED_02944	CDS	189				hypothetical protein
LEMGDAED_02945	CDS	513			COG0614	putative protein
LEMGDAED_02946	CDS	927	traC_1	2.7.7.-		DNA primase TraC
LEMGDAED_02947	CDS	870				hypothetical protein
LEMGDAED_02948	CDS	306				hypothetical protein
LEMGDAED_02949	CDS	540	htpX_1	3.4.24.-	COG0501	Protease HtpX 
LEMGDAED_02950	CDS	1350	rsmB_1	2.1.1.176	COG0144	Ribosomal RNA small subunit methyltransferase B
LEMGDAED_02951	CDS	1395				hypothetical protein
LEMGDAED_02952	CDS	342				hypothetical protein
LEMGDAED_02953	CDS	276				hypothetical protein
LEMGDAED_02954	CDS	1998	thrS_1	6.1.1.3	COG0441	Threonine--tRNA ligase
LEMGDAED_02955	CDS	240				hypothetical protein
LEMGDAED_02956	CDS	870				hypothetical protein
LEMGDAED_02957	CDS	327	yidD			Putative membrane protein insertion efficiency factor
LEMGDAED_02958	CDS	360				hypothetical protein
LEMGDAED_02959	CDS	609				hypothetical protein
LEMGDAED_02960	CDS	270				hypothetical protein
LEMGDAED_02961	CDS	708				hypothetical protein
LEMGDAED_02962	CDS	762	actIII_2	1.3.1.-		Putative ketoacyl reductase
LEMGDAED_02963	CDS	1458				hypothetical protein
LEMGDAED_02964	CDS	171				hypothetical protein
LEMGDAED_02965	CDS	756				hypothetical protein
LEMGDAED_02966	CDS	1587	gsiB_3		COG0747	Glutathione-binding protein GsiB
LEMGDAED_02967	CDS	1371	ggt_2	3.4.19.13	COG0405	Glutathione hydrolase proenzyme
LEMGDAED_02968	CDS	675	rspR_3		COG1802	HTH-type transcriptional repressor RspR
LEMGDAED_02969	CDS	1491	hbpA_2		COG0747	Heme-binding protein A
LEMGDAED_02970	CDS	552				hypothetical protein
LEMGDAED_02971	CDS	1506	lig	6.5.1.1		DNA ligase
LEMGDAED_02972	CDS	561	rsmD_1	2.1.1.171	COG0742	Ribosomal RNA small subunit methyltransferase D
LEMGDAED_02973	CDS	324	yebE		COG2979	Inner membrane protein YebE
LEMGDAED_02974	CDS	330	emrE		COG2076	Multidrug transporter EmrE
LEMGDAED_02975	CDS	1185	aspC_2	2.6.1.1		Aspartate aminotransferase
LEMGDAED_02976	CDS	141				hypothetical protein
LEMGDAED_02977	CDS	591				hypothetical protein
LEMGDAED_02978	CDS	795	bphF_2	4.1.3.39		4-hydroxy-2-oxovalerate aldolase
LEMGDAED_02979	CDS	1014	serA_3	1.1.1.95	COG0111	D-3-phosphoglycerate dehydrogenase
LEMGDAED_02980	CDS	1449		1.-.-.-	COG0277	putative FAD-linked oxidoreductase
LEMGDAED_02981	CDS	297				hypothetical protein
LEMGDAED_02982	CDS	513				hypothetical protein
LEMGDAED_02983	CDS	1041	ygcS			Inner membrane metabolite transport protein YgcS
LEMGDAED_02984	CDS	1680				hypothetical protein
LEMGDAED_02985	CDS	1212	hipO_2	3.5.1.32	COG1473	Hippurate hydrolase
LEMGDAED_02986	CDS	744				hypothetical protein
LEMGDAED_02987	CDS	579				hypothetical protein
LEMGDAED_02988	CDS	1341	purA_1	6.3.4.4	COG0104	Adenylosuccinate synthetase
LEMGDAED_02989	CDS	1233				hypothetical protein
LEMGDAED_02990	CDS	1425	prfC_1		COG4108	Peptide chain release factor 3
LEMGDAED_02991	CDS	1110	serC_1	2.6.1.52	COG1932	Phosphoserine aminotransferase
LEMGDAED_02992	CDS	270				hypothetical protein
LEMGDAED_02993	CDS	816				hypothetical protein
LEMGDAED_02994	CDS	645				hypothetical protein
LEMGDAED_02995	CDS	255				hypothetical protein
LEMGDAED_02996	CDS	258				hypothetical protein
LEMGDAED_02997	CDS	555				hypothetical protein
LEMGDAED_02998	CDS	780				hypothetical protein
LEMGDAED_02999	CDS	540				hypothetical protein
LEMGDAED_03000	CDS	600				hypothetical protein
LEMGDAED_03001	CDS	966	rhaS_5			HTH-type transcriptional activator RhaS
LEMGDAED_03002	CDS	381	adhR		COG0789	HTH-type transcriptional regulator AdhR
LEMGDAED_03003	CDS	1206				hypothetical protein
LEMGDAED_03004	CDS	768	rssB_1			Regulator of RpoS
LEMGDAED_03005	CDS	849				hypothetical protein
LEMGDAED_03006	CDS	360	regA_1		COG4567	Photosynthetic apparatus regulatory protein RegA
LEMGDAED_03007	CDS	2016	rcsC_4	2.7.13.3		Sensor histidine kinase RcsC
LEMGDAED_03008	CDS	117				hypothetical protein
LEMGDAED_03009	CDS	1629	pyrG_1	6.3.4.2	COG0504	CTP synthase
LEMGDAED_03010	CDS	402				hypothetical protein
LEMGDAED_03011	CDS	627				hypothetical protein
LEMGDAED_03012	CDS	1167	ygiC	6.3.1.-	COG0754	Putative acid--amine ligase YgiC
LEMGDAED_03013	CDS	561				hypothetical protein
LEMGDAED_03014	CDS	516			COG1733	putative HTH-type transcriptional regulator
LEMGDAED_03015	CDS	657				hypothetical protein
LEMGDAED_03016	CDS	150				hypothetical protein
LEMGDAED_03017	CDS	303	ecfA2_2	3.6.3.-		Energy-coupling factor transporter ATP-binding protein EcfA2
LEMGDAED_03018	CDS	879	livH_8		COG0559	High-affinity branched-chain amino acid transport system permease protein LivH
